time,avg_electric_power_kw
0.000,0.376176
1.000,0.376176
2.000,0.376176
3.000,0.376176
4.000,0.376176
5.000,0.376176
6.000,0.376176
7.000,0.376176
8.000,0.376176
9.000,0.376176
10.000,0.376176
11.000,0.376176
12.000,0.376176
13.000,0.376176
14.000,0.376176
15.000,0.376176
16.000,0.376176
17.000,0.376176
18.000,0.376176
19.000,0.376176
20.000,0.376176
21.000,0.376176
22.000,0.376176
23.000,0.376176
24.000,0.376176
25.000,0.376176
26.000,0.376176
27.000,0.376176
28.000,0.376176
29.000,0.376176
30.000,471.186564
31.000,471.186564
32.000,471.186564
33.000,471.186564
34.000,471.186564
35.000,471.186564
36.000,431.342198
37.000,431.342198
38.000,431.342198
39.000,431.342198
40.000,431.342198
41.000,431.342198
42.000,431.342198
43.000,431.342198
44.000,431.342198
45.000,431.342198
46.000,431.342198
47.000,431.342198
48.000,431.342198
49.000,431.342198
50.000,431.342198
51.000,106.010598
52.000,106.010598
53.000,106.010598
54.000,106.010598
55.000,106.010598
56.000,106.010598
57.000,106.010598
58.000,106.010598
59.000,106.010598
60.000,106.010598
61.000,106.010598
62.000,106.010598
63.000,106.010598
64.000,106.010598
65.000,106.010598
66.000,106.010598
67.000,106.010598
68.000,106.010598
69.000,146.393586
70.000,146.393586
71.000,146.393586
72.000,146.393586
73.000,146.393586
74.000,146.393586
75.000,146.393586
76.000,146.393586
77.000,146.393586
78.000,146.393586
79.000,146.393586
80.000,146.393586
81.000,146.393586
82.000,146.393586
83.000,146.393586
84.000,146.393586
85.000,146.393586
86.000,146.393586
87.000,146.393586
88.000,146.393586
89.000,146.393586
90.000,146.393586
91.000,146.393586
92.000,146.393586
93.000,146.393586
94.000,146.393586
95.000,146.393586
96.000,146.393586
97.000,146.393586
98.000,146.393586
99.000,146.393586
100.000,146.393586
101.000,146.393586
102.000,146.393586
103.000,146.393586
104.000,146.393586
105.000,146.393586
106.000,146.393586
107.000,146.393586
108.000,146.393586
109.000,146.393586
110.000,146.393586
111.000,146.393586
112.000,146.393586
113.000,146.393586
114.000,146.393586
115.000,146.393586
116.000,146.393586
117.000,146.393586
118.000,146.393586
119.000,146.393586
120.000,146.393586
121.000,146.393586
122.000,146.393586
123.000,146.393586
124.000,146.393586
125.000,146.393586
126.000,146.393586
127.000,146.393586
128.000,146.393586
129.000,146.393586
130.000,146.393586
131.000,146.393586
132.000,146.393586
133.000,146.393586
134.000,146.393586
135.000,146.393586
136.000,146.393586
137.000,146.393586
138.000,146.393586
139.000,146.393586
140.000,146.393586
141.000,167.885856
142.000,167.885856
143.000,167.885856
144.000,167.885856
145.000,167.885856
146.000,167.885856
147.000,167.885856
148.000,167.885856
149.000,167.885856
150.000,167.885856
151.000,167.885856
152.000,167.885856
153.000,167.885856
154.000,167.885856
155.000,167.885856
156.000,167.885856
157.000,167.885856
158.000,167.885856
159.000,167.885856
160.000,167.885856
161.000,167.885856
162.000,167.885856
163.000,167.885856
164.000,167.885856
165.000,167.885856
166.000,167.885856
167.000,167.885856
168.000,167.885856
169.000,167.885856
170.000,167.885856
171.000,167.885856
172.000,167.885856
173.000,167.885856
174.000,167.885856
175.000,167.885856
176.000,167.885856
177.000,167.885856
178.000,167.885856
179.000,167.885856
180.000,167.885856
181.000,167.885856
182.000,167.885856
183.000,167.885856
184.000,167.885856
185.000,167.885856
186.000,167.885856
187.000,167.885856
188.000,167.885856
189.000,167.885856
190.000,167.885856
191.000,167.885856
192.000,167.885856
193.000,167.885856
194.000,167.885856
195.000,167.885856
196.000,167.885856
197.000,167.885856
198.000,167.885856
199.000,167.885856
200.000,167.885856
201.000,167.885856
202.000,167.885856
203.000,167.885856
204.000,167.885856
205.000,167.885856
206.000,167.885856
207.000,167.885856
208.000,167.885856
209.000,167.885856
210.000,167.885856
211.000,167.885856
212.000,167.885856
213.000,167.885856
214.000,167.885856
215.000,167.885856
216.000,167.885856
217.000,167.885856
218.000,167.885856
219.000,167.885856
220.000,167.885856
221.000,167.885856
222.000,167.885856
223.000,167.885856
224.000,167.885856
225.000,167.885856
226.000,167.885856
227.000,167.885856
228.000,167.885856
229.000,167.885856
230.000,167.885856
231.000,167.885856
232.000,167.885856
233.000,167.885856
234.000,167.885856
235.000,167.885856
236.000,167.885856
237.000,167.885856
238.000,167.885856
239.000,167.885856
240.000,167.885856
241.000,167.885856
242.000,167.885856
243.000,167.885856
244.000,167.885856
245.000,167.885856
246.000,167.885856
247.000,167.885856
248.000,167.885856
249.000,167.885856
250.000,167.885856
251.000,167.885856
252.000,167.885856
253.000,167.885856
254.000,167.885856
255.000,167.885856
256.000,167.885856
257.000,167.885856
258.000,167.885856
259.000,167.885856
260.000,167.885856
261.000,167.885856
262.000,167.885856
263.000,167.885856
264.000,167.885856
265.000,167.885856
266.000,167.885856
267.000,167.885856
268.000,167.885856
269.000,167.885856
270.000,167.885856
271.000,167.885856
272.000,167.885856
273.000,167.885856
274.000,167.885856
275.000,167.885856
276.000,167.885856
277.000,167.885856
278.000,167.885856
279.000,167.885856
280.000,167.885856
281.000,167.885856
282.000,167.885856
283.000,167.885856
284.000,167.885856
285.000,167.885856
286.000,167.885856
287.000,167.885856
288.000,167.885856
289.000,167.885856
290.000,167.885856
291.000,167.885856
292.000,167.885856
293.000,167.885856
294.000,167.885856
295.000,167.885856
296.000,167.885856
297.000,167.885856
298.000,167.885856
299.000,167.885856
300.000,167.885856
301.000,167.885856
302.000,167.885856
303.000,167.885856
304.000,167.885856
305.000,167.885856
306.000,167.885856
307.000,167.885856
308.000,167.885856
309.000,167.885856
310.000,167.885856
311.000,167.885856
312.000,167.885856
313.000,167.885856
314.000,167.885856
315.000,167.885856
316.000,167.885856
317.000,167.885856
318.000,167.885856
319.000,167.885856
320.000,167.885856
321.000,167.885856
322.000,167.885856
323.000,167.885856
324.000,167.885856
325.000,167.885856
326.000,167.885856
327.000,167.885856
328.000,167.885856
329.000,167.885856
330.000,167.885856
331.000,167.885856
332.000,167.885856
333.000,167.885856
334.000,167.885856
335.000,167.885856
336.000,167.885856
337.000,167.885856
338.000,167.885856
339.000,167.885856
340.000,167.885856
341.000,167.885856
342.000,167.885856
343.000,167.885856
344.000,167.885856
345.000,167.885856
346.000,167.885856
347.000,167.885856
348.000,167.885856
349.000,167.885856
350.000,167.885856
351.000,167.885856
352.000,167.885856
353.000,167.885856
354.000,167.885856
355.000,167.885856
356.000,167.885856
357.000,167.885856
358.000,167.885856
359.000,167.885856
360.000,167.885856
361.000,167.885856
362.000,167.885856
363.000,167.885856
364.000,167.885856
365.000,167.885856
366.000,167.885856
367.000,167.885856
368.000,167.885856
369.000,167.885856
370.000,167.885856
371.000,167.885856
372.000,167.885856
373.000,167.885856
374.000,167.885856
375.000,167.885856
376.000,167.885856
377.000,167.885856
378.000,167.885856
379.000,167.885856
380.000,167.885856
381.000,167.885856
382.000,167.885856
383.000,167.885856
384.000,167.885856
385.000,167.885856
386.000,167.885856
387.000,167.885856
388.000,167.885856
389.000,167.885856
390.000,167.885856
391.000,167.885856
392.000,167.885856
393.000,167.885856
394.000,167.885856
395.000,167.885856
396.000,167.885856
397.000,167.885856
398.000,167.885856
399.000,167.885856
400.000,167.885856
401.000,167.885856
402.000,167.885856
403.000,167.885856
404.000,167.885856
405.000,167.885856
406.000,167.885856
407.000,167.885856
408.000,167.885856
409.000,167.885856
410.000,167.885856
411.000,167.885856
412.000,167.885856
413.000,167.885856
414.000,167.885856
415.000,167.885856
416.000,167.885856
417.000,167.885856
418.000,167.885856
419.000,167.885856
420.000,167.885856
421.000,167.885856
422.000,167.885856
