candidate_name,E_abu_mission_cruise_per_abu_kwh,E_pack_kwh_main,E_mission_kwh_main,dod_main,soc_start_main,soc_target,soc_cc_end,n_abus_takeoff,E_abu_used_takeoff_total_kwh,E_ops_takeoff_per_abu_kwh,E_pack_takeoff_abu_per_abu_kwh,soc_start_abu_takeoff,dod_abu_takeoff,n_abus_cruise,E_abu_used_cruise_total_kwh,E_saved_kwh_cruise,E_ops_cruise_per_abu_kwh,E_pack_cruise_abu_per_abu_kwh,soc_start_abu_cruise,dod_abu_cruise,t_charge_hr_main,t_charge_hr_takeoff_abu_per_pack,t_charge_hr_cruise_abu_per_pack,t_charge_hr_total,t_ground_ops_hr,t_flight_hr,t_cycle_hr,n_feasible_flights,t_flight_day_hr,t_downtime_day_hr,t_slack_hr,charger_ac_kw,eta_charger_dc,c_rate_max,v_pack_nom_v_main,v_pack_nom_v_abu,i_term_c,P_cc_kw_main,P_cc_kw_takeoff_abu,P_cc_kw_cruise_abu,charger_limit_indicator_flag_main,charger_limit_indicator_flag_takeoff_abu,charger_limit_indicator_flag_cruise_abu
after_accel_climb,5.000000,110.095745,90.529982,0.822284,0.177716,1.000000,0.800000,1.000000,7.992197,6.000000,21.000000,0.333705,0.666295,1.000000,5.000000,4.845416,12.000000,17.000000,0.000000,1.000000,1.261287,0.269930,0.276800,1.261287,0.283300,0.433333,1.977920,12.000000,5.200000,18.800000,0.264961,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,10.000000,110.095745,85.768549,0.779036,0.220964,1.000000,0.800000,1.000000,7.992197,6.000000,21.000000,0.333705,0.666295,1.000000,10.000000,9.606849,12.000000,22.000000,0.000000,1.000000,1.217704,0.269930,0.348178,1.217704,0.283300,0.433333,1.934337,12.000000,5.200000,18.800000,0.787956,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,15.000000,110.095745,81.090037,0.736541,0.263459,1.000000,0.800000,1.000000,7.992197,6.000000,21.000000,0.333705,0.666295,1.000000,15.000000,14.285361,12.000000,27.000000,0.000000,1.000000,1.174880,0.269930,0.417592,1.174880,0.283300,0.433333,1.891513,12.000000,5.200000,18.800000,1.301843,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,20.000000,110.095745,76.493387,0.694790,0.305210,1.000000,0.800000,1.000000,7.992197,6.000000,21.000000,0.333705,0.666295,1.000000,20.000000,18.882011,12.000000,32.000000,0.000000,1.000000,1.132805,0.269930,0.485428,1.132805,0.283300,0.433333,1.849439,12.000000,5.200000,18.800000,1.806738,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,25.000000,110.095745,71.977533,0.653772,0.346228,1.000000,0.800000,1.000000,7.992197,6.000000,21.000000,0.333705,0.666295,1.000000,25.000000,23.397865,12.000000,37.000000,0.000000,1.000000,1.091470,0.269930,0.551949,1.091470,0.283300,0.433333,1.808103,13.000000,5.633333,18.366667,0.494655,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,30.000000,110.095745,67.541414,0.613479,0.386521,1.000000,0.800000,1.000000,7.992197,6.000000,21.000000,0.333705,0.666295,1.000000,30.000000,27.833984,12.000000,42.000000,0.000000,1.000000,1.050865,0.269930,0.617344,1.050865,0.283300,0.433333,1.767498,13.000000,5.633333,18.366667,1.022523,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,35.000000,110.095745,63.183966,0.573900,0.426100,1.000000,0.800000,1.000000,7.992197,6.000000,21.000000,0.333705,0.666295,1.000000,35.000000,32.191432,12.000000,47.000000,0.000000,1.000000,1.010980,0.269930,0.681758,1.010980,0.283300,0.433333,1.727613,13.000000,5.633333,18.366667,1.541029,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,40.000000,110.095745,58.904129,0.535026,0.464974,1.000000,0.800000,1.000000,7.992197,6.000000,21.000000,0.333705,0.666295,1.000000,40.000000,36.471269,12.000000,52.000000,0.000000,1.000000,0.971805,0.269930,0.745302,0.971805,0.283300,0.433333,1.688438,14.000000,6.066667,17.933333,0.361862,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,45.000000,110.095745,54.700844,0.496848,0.503152,1.000000,0.800000,1.000000,7.992197,6.000000,21.000000,0.333705,0.666295,1.000000,45.000000,40.674554,12.000000,57.000000,0.000000,1.000000,0.933331,0.269930,0.808068,0.933331,0.283300,0.433333,1.649964,14.000000,6.066667,17.933333,0.900498,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
after_accel_climb,50.000000,110.095745,50.573055,0.459355,0.540645,1.000000,0.800000,1.000000,7.992197,6.000000,21.000000,0.333705,0.666295,1.000000,50.000000,44.802343,12.000000,62.000000,0.000000,1.000000,0.895548,0.269930,0.870130,0.895548,0.283300,0.433333,1.612181,14.000000,6.066667,17.933333,1.429459,115.000000,0.950000,20.000000,800.000000,400.000000,0.050000,109.250000,109.250000,109.250000,charger_limited,charger_limited,charger_limited
